chembl_id,selfies,smiles
CHEMBL1163377,[C][N][C][C][N][Branch2][Ring1][=Branch1][C][=C][Branch1][C][Cl][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][N][=O][C][C][Ring2][Ring1][Ring1],CN1CCN(C2=C(Cl)C(=O)C3=CC=CC=C3C2=O)CC1
CHEMBL11338,[C][=C][C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][N][N][=C][C][=Branch1][C][=O][NH1][C][Ring1][#Branch1][=O][C][=C][Ring1][=C][C],C=CCN(C)S(=O)(=O)C1=CC=C(N2N=CC(=O)[NH1]C2=O)C=C1C
CHEMBL11339,[C][O][C][C][N][Branch1][Branch1][C][C][O][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][Branch1][C][C][C][=C][Branch1][=N][N][N][=C][C][=Branch1][C][=O][NH1][C][Ring1][#Branch1][=O][C][=C][Ring1][#C][C],COCCN(CCOC)S(=O)(=O)C1=C(C)C=C(N2N=CC(=O)[NH1]C2=O)C=C1C
CHEMBL11356,[C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][#Branch2][Ring1][=Branch1][C][=C][C][O][Ring1][#Branch1],CC(=O)NCCC1=CC=CC2=CC=C3C(=C12)C=CCO3
CHEMBL11360,[C][=C][C][=C][Branch1][#Branch2][C][S][C][N][=C][NH1][N][=Ring1][Branch1][C][=C][Ring1][=N],C1=CC=C(CSC=2N=C[NH1]N=2)C=C1
CHEMBL11362,[C][C][=C][NH1][C][Branch2][Ring1][N][C][C][=C][C][=C][Branch1][P][O][C][C][Branch1][C][O][C][N][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][S][=N][Ring2][Ring1][=Branch1],CC1=C[NH1]C(CC2=CC=C(OCC(O)CNC(C)(C)C)C=C2)=N1
CHEMBL11363,[C][=C][C][N][C][C][C@@H1][C][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C][C@H1][Ring1][O][Ring1][=C],C=CCN1CC[C@@H1]2CC3=C(O)C=CC=C3C[C@H1]21
CHEMBL11364,[O][=C][C][Branch1][C][Cl][=C][Branch1][=N][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][N][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Ring2],O=C1C(Cl)=C(NC2=CC=C(Cl)C=C2)C(=O)C3=CN=CC=C31
CHEMBL1163367,[C][O][C][=C][C][=C][Branch2][Branch1][#Branch2][C][Branch1][C][O][C][N][Branch2][Ring2][=N][C][C][O][C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][Branch1][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][Ring2][Ring1][P][C][=C][Ring2][Ring2][#Branch1],COC1=CC=C(C2(O)CN(CCOC(C3=CC=C(OC)C=C3)(C4=CC=C(OC)C=C4)C5=CC=C(OC)C=C5)C2)C=C1
CHEMBL1163369,[C][N][Branch1][C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl],CN(C)CCCNC(=O)C1=C(Cl)C=CC=C1Cl
CHEMBL11378,[C][O][C][=Branch1][C][=O][N][C][=N][C][=C][C][Branch2][Branch1][S][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring2][#C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][N][N][C][=Branch1][C][=O][C][=C][C][=C][NH1][C][Branch1][Branch2][N][C][=Branch1][C][=O][O][C][=N][C][Ring1][#Branch2][=C][Ring1][=C][C][=C][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][S][=C][C][=C][Ring2][Ring2][=Branch2][NH1][Ring2][Ring2][N],COC(=O)NC1=NC2=CC(C(=O)NC3=CC=C(S(=O)(=O)C4=CC=C(NC(=O)C5=CC=C6[NH1]C(NC(=O)OC)=NC6=C5)C=C4)C=C3)=CC=C2[NH1]1
CHEMBL11380,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][Branch2][Ring1][#Branch2][C][C][C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][=Branch2].[O][=C][Branch1][C][O][C][=Branch1][C][=O][O],COC1=CC=CC=C1N2CCN(CCCC3=CC(Cl)=CC=C3OCCC4=CC=CC=C4)CC2.O=C(O)C(=O)O
CHEMBL11381,[C][C][C][N][C][C][C@@H1][C][C][=C][Branch1][=Branch2][C][=C][C][=C][Ring1][=Branch1][O][C][C][C@@H1][Ring1][N][Ring1][#C],CCCN1CC[C@@H1]2CC3=C(C=CC=C3OC)C[C@@H1]21
CHEMBL11382,[N][S][=Branch1][C][=O][=Branch1][C][=O][O][C][=C][C][=C][C][=C][C][=Branch1][C][=O][O][C][Ring1][#Branch1][=C][Ring1][O],NS(=O)(=O)OC1=CC=C2C=CC(=O)OC2=C1
CHEMBL11312,[C][C][=Branch1][C][=O][C][=C][C][C][N][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#C],CC(=O)C1=CCCN(NC(=O)C2=CC=CC=C2)C1
CHEMBL11313,[C][C][=Branch1][C][=O][N][C][C][C][=Branch2][Ring1][P][=C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][C][=C][C][Branch1][=Branch1][C][Branch1][C][C][O][=C][N][=C][Ring1][=Branch2][Ring2][Ring1][Ring1][C][C][Ring2][Ring1][=Branch2],CC(=O)N1CCC(=C2C3=CC=C(Cl)C=C3CCC4=CC(C(C)O)=CN=C42)CC1
CHEMBL11314,[C][=C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring1][O][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2],C=C1C(=O)C2=CC=CC=C2OC1C3=CC=C(C#N)C=C3
CHEMBL11600,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring2][#Branch1][C][=Branch1][C][=O][N][C][C][/N][=C][Branch1][Ring2][\N][C][#N][N][C][C][C][O][C][=C][C][=C][C][Branch1][#Branch2][C][N][C][C][C][C][C][Ring1][=Branch1][=C][Ring1][=N][C][=C][Ring2][Ring2][C],CC(C)(C)OC(=O)NC1=CC=C(C(=O)NCC/N=C(\NC#N)NCCCOC2=CC=CC(CN3CCCCC3)=C2)C=C1
CHEMBL11466,[C][=C][Branch1][C][C][C@@H1][C][C][C@][Branch2][Ring2][Branch1][C][=Branch1][C][=O][N][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O][C][C][C@][Branch1][C][C][C@H1][Branch2][Ring1][P][C][C][C][C@@][Branch1][C][C][C][C][C@H1][Branch1][C][O][C][Branch1][C][C][Branch1][C][C][C@@H1][Ring1][#Branch2][C][C][C@][Ring1][=C][Ring2][Ring1][Ring1][C][C@@H1][Ring2][Branch1][Ring1][Ring2][Ring2][S],C=C(C)[C@@H1]1CC[C@]2(C(=O)NCCCCCCCC(=O)N[C@@H1](CC(C)C)[C@@H1](O)CC(=O)O)CC[C@]3(C)[C@H1](CCC4[C@@]5(C)CC[C@H1](O)C(C)(C)[C@@H1]5CC[C@]43C)[C@@H1]12
CHEMBL11406,[C][C][O][C][=Branch1][C][=O][C][=C][NH1][C][Branch2][Ring2][#Branch1][C][=C][C][=C][Branch2][Ring1][O][O][C][C][Branch1][C][O][C][N][C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Branch2][=N][Ring2][Ring1][=N],CCOC(=O)C1=C[NH1]C(C2=CC=C(OCC(O)CNCCC3=CC=C(OC)C(OC)=C3)C=C2)=N1
CHEMBL11340,[C][C][=C][C][Branch1][=N][N][N][=C][C][=Branch1][C][=O][NH1][C][Ring1][#Branch1][=O][=C][C][=C][Ring1][=C][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][C][C][C][C][Ring1][Branch1],CC1=CC(N2N=CC(=O)[NH1]C2=O)=CC=C1S(=O)(=O)N(C)C3CCCC3
CHEMBL11341,[O][=C][O][C][Branch1][C][O][Branch2][Ring1][Branch1][C][=C][C][=C][Branch1][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=C][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1],O=C1OC(O)(C2=CC=C(OCC3=CC=CC=C3)C=C2)C(CC4=CC=CC=C4)=C1C5=CC=C6C(=C5)OCO6
CHEMBL11342,[C][C][N][C][=Branch1][C][=O][C][N][=C][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][NH1][C][=Ring1][N][N][Branch1][Ring1][C][C][C][Ring2][Ring1][Ring1][=O],CCN1C(=O)C=2N=C(C3=CC=C(Br)C=C3)[NH1]C=2N(CC)C1=O
CHEMBL11427,[C][O][C][=C][C][=C][Branch2][Ring2][Ring1][C][C][N][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch1][#C][C][=N][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][NH1][Ring1][Branch2][C][=C][Ring1][=C][C][=C][Ring2][Ring1][N][O][C],COC1=CC=C(CCNCC(O)COC2=CC=C(C3=NC(C(N)=O)=C[NH1]3)C=C2)C=C1OC
CHEMBL3310358,[O][=C][Branch1][C][O][/C][Branch1][#C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][=N][\N][C][=N][C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][N][=C][S][Ring1][P],O=C(O)/C(CC1=CC=CC=C1[N+1](=O)[O-1])=N\NC2=NC(C3=CC=C(C4=CC=CC=C4)C=C3)=CS2
CHEMBL11450,[C][C][N][Branch1][Ring1][C][C][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch1][#Branch2][N][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][O],CCN(CC)CC(O)COC1=CC=C(NS(C)(=O)=O)C=C1
CHEMBL11452,[O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][#Branch2][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],O=C1C2=CC=CC=C2C(=O)N1CCC3=CC=CC=C3
CHEMBL11453,[C][=C][Branch1][C][C][C@@H1][C][C][C@][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O][C][C][C@][Branch1][C][C][C@H1][Branch2][Ring1][P][C][C][C][C@@][Branch1][C][C][C][C][C@H1][Branch1][C][O][C][Branch1][C][C][Branch1][C][C][C@@H1][Ring1][#Branch2][C][C][C@][Ring1][=C][Ring2][Ring1][Ring1][C][C@@H1][Ring2][Ring2][=N][Ring2][Ring2][#Branch2],C=C(C)[C@@H1]1CC[C@]2(C(=O)NCCCCCCCNC(=O)CCC(=O)O)CC[C@]3(C)[C@H1](CCC4[C@@]5(C)CC[C@H1](O)C(C)(C)[C@@H1]5CC[C@]43C)[C@@H1]12
CHEMBL11454,[O][=C][C][=N][N][Branch2][Ring1][N][C][=C][C][=C][Branch1][#C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][S][C][Ring1][Branch1][C][Branch1][C][Cl][=C][Ring1][#C][C][=Branch1][C][=O][NH1][Ring2][Ring1][=Branch1],O=C1C=NN(C2=CC=C(S(=O)(=O)N3CCSC3)C(Cl)=C2)C(=O)[NH1]1
CHEMBL11455,[C][C][C][C][C][C@@H1][Branch1][C][O][/C][Branch1][C][F][=C][\C@H1][C@H1][Branch1][C][O][C][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch1][C][/C][=C][\C][C][C][C][=Branch1][C][=O][O][C],CCCCC[C@@H1](O)/C(F)=C\[C@H1]1[C@H1](O)C[C@H1](O)[C@@H1]1C/C=C\CCCC(=O)OC
CHEMBL11383,[C][O][C][=Branch1][C][=O][N][C][=C][N][=C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][N][Branch2][Ring1][O][C][C][=Branch1][C][=O][N][C][Branch1][=N][C][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][C][C][C][Ring2][Ring1][=Branch2][=O],COC(=O)NC1=CN=C(C2=CC=CS2)N(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)C1=O
CHEMBL11385,[C][N][C][=Branch1][C][=O][C][N][=C][Branch1][S][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][NH1][C][=Ring1][=C][N][Branch1][C][C][C][Ring2][Ring1][Ring2][=O],CN1C(=O)C=2N=C(C3=CC=CC([N+1](=O)[O-1])=C3)[NH1]C=2N(C)C1=O
CHEMBL11386,[C][C][C][N][C@@H1][Branch1][C][C][C][C@@H1][C][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][C][C@@H1][Ring1][N][Ring1][S],CCCN1[C@@H1](C)C[C@@H1]2CC3=CC=CC(OC)=C3C[C@@H1]21
CHEMBL11387,[C][C][C][N][C@H1][C][C][=C][Branch1][=Branch2][C][=C][C][=C][Ring1][=Branch1][O][C][C][C@H1][Ring1][N][C][C@H1][Ring1][#C][C],CCCN1[C@H1]2CC3=C(C=CC=C3OC)C[C@H1]2C[C@H1]1C
CHEMBL11388,[C][C][C][N][C][C][C@@H1][C][C][=C][Branch1][=Branch2][C][=C][C][=C][Ring1][=Branch1][O][C][C][C@H1][Ring1][N][Ring1][#C],CCCN1CC[C@@H1]2CC3=C(C=CC=C3OC)C[C@H1]21
CHEMBL11407,[O][=C][Branch1][C][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][Ring1][=Branch1][C][C][C][=Branch1][C][=O][N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1],O=C(O)COC1=CC=CC2=C1CCCC2CCC(=O)NN(C3=CC=CC=C3)C4=CC=CN=C4
CHEMBL11408,[O][=C][C][Branch1][C][Cl][=C][Branch1][=N][N][C][=C][C][=C][Branch1][C][I][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][N][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Ring2],O=C1C(Cl)=C(NC2=CC=C(I)C=C2)C(=O)C3=CN=CC=C31
CHEMBL11409,[C][C][C][N][C][C][N][Branch2][Ring1][=Branch2][C][C][C][C][N][C][=Branch1][C][=O][C][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][C][Ring1][O][=O][C][C][Ring2][Ring1][=Branch1][C][O][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][C][Ring1][N],CCCN1CCN(CCCCN2C(=O)CC3(CCCC3)CC2=O)CC14COC5=CC=CC(OC)=C5C4
CHEMBL11499,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch2][Ring1][#Branch1][N][C][Branch1][C][Br][=N][C][=C][Branch1][C][O][N][=C][Branch1][C][N][N][=C][Ring1][Branch2][Ring1][N][C][C][C][Ring2][Ring1][Ring1],COC1=CC=C2C(=C1)C(N3C(Br)=NC4=C(O)N=C(N)N=C43)CCC2
CHEMBL11428,[C][C][Branch1][C][C][C][Branch2][Ring2][N][N][C][=Branch1][C][=O][C][N][C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][=N][C][=C][Branch1][S][N][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][#Branch1][=O][C][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],CC(C)C(NC(=O)CN1C(C2CCCCC2)=NC=C(NC(=O)OCC3=CC=CC=C3)C1=O)C(=O)C(F)(F)F
CHEMBL11429,[C][N][Branch1][C][C][C][C][=C][N][Branch1][C][C][C][=Branch1][C][=O][N][=Ring1][Branch2],CN(C)C=1C=CN(C)C(=O)N=1
CHEMBL11430,[O][C][=C][Branch1][C][Cl][C][Branch1][O][O][C][C][Branch1][C][F][Branch1][C][F][F][=N][C][Branch1][=Branch2][C][Branch1][C][Cl][Branch1][C][Cl][Cl][=C][Ring1][P][Cl],OC1=C(Cl)C(OCC(F)(F)F)=NC(C(Cl)(Cl)Cl)=C1Cl
CHEMBL11431,[C][O][C][=C][C][=C][Branch2][Ring2][=Branch1][C][C][N][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch1][P][C][=N][C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][=C][NH1][Ring1][#Branch2][C][=C][Ring1][S][Cl][C][=C][Ring2][Ring1][#C][O][C],COC1=CC=C(CCNCC(O)COC2=CC=C(C3=NC(C4=CC=CS4)=C[NH1]3)C=C2Cl)C=C1OC
CHEMBL11522,[O][=C][Branch1][=N][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][N][C][C][C][C][C][C][Ring1][=Branch1],O=C(NC1=CC=C(O)C=C1)NC2CCCCC2
CHEMBL3310498,[Cl][C][=C][C][=C][C][Branch2][Ring1][#Branch2][O][C][Branch1][Branch2][C][C][C][N][C][Ring1][Ring2][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][Ring2][Ring1][Branch1],ClC1=CC=CC(OC(CC2CNC2)C3=CC=C(Cl)C(Cl)=C3)=C1
CHEMBL11542,[C][N][Branch1][Ring2][C][C][O][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][N][N][=C][C][=Branch1][C][=O][NH1][C][Ring1][#Branch1][=O][C][=C][Ring1][=C][Cl],CN(CCO)S(=O)(=O)C1=CC=C(N2N=CC(=O)[NH1]C2=O)C=C1Cl
CHEMBL11543,[C][C][C][C][C][C][C][C][C][C][/C][=C][Branch1][#C][\N][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][Branch1][C][C][C][C][=Branch1][C][=O][O],CCCCCCCCCC/C=C(\NC(=O)C1CC1(C)C)C(=O)O
CHEMBL11546,[C][/C][=C][Branch2][Ring1][C][\N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O],C/C=C(\NC(=O)CNC(=O)CC(C)C)C(=O)O
CHEMBL11547,[C][C][=C][C][=Branch1][C][=O][O][C][=C][C][Branch1][C][O][=C][Branch1][#Branch2][O][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][P][Ring1][N],CC1=CC(=O)OC2=CC(O)=C(OS(N)(=O)=O)C=C12
CHEMBL11548,[N][S][=Branch1][C][=O][=Branch1][C][=O][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][=C][Ring1][#Branch1],NS(=O)(=O)OC1=CC=C2C(=C1)OCC=C2
CHEMBL11477,[N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N][=O],NC1=CC=C2C(=C1)C(=O)N(C3=CC=CC=C3)C2=O
CHEMBL11478,[O][=C][C][=N][N][Branch2][Ring1][S][C][=C][C][Branch1][C][Br][=C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][Branch1][C][Br][=C][Ring1][P][C][=Branch1][C][=O][NH1][Ring2][Ring1][Branch2],O=C1C=NN(C2=CC(Br)=C(S(=O)(=O)N3CCOCC3)C(Br)=C2)C(=O)[NH1]1
CHEMBL1163374,[C][O][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=N][N][Branch1][#Branch2][C][N][C][C][N][C][C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][Ring1][=C][C][=C][Ring2][Ring1][Ring2],COC1=CC=C(C2=NN(CN3CCNCC3)C(=O)CC2)C=C1
CHEMBL11480,[O][=C][Branch1][C][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][Ring1][=Branch1][C][C][N][C][=C][Branch2][Ring1][Ring2][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][Ring2][Ring1][C],O=C(O)COC1=CC=CC2=C1CCC=C2CCN3C=C(C(C4=CC=CC=C4)C5=CC=CC=C5)C=N3
CHEMBL11481,[C][/C][=C][Branch1][S][\N][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][Branch1][C][C][C][C][C][=Branch1][C][=O][O],C/C=C(\NC(=O)C1CC1(C)CC)C(=O)O
CHEMBL11574,[C][/C][=C][Branch2][Ring1][Ring1][\N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],C/C=C(\NC(=O)CCCCCCCCCCCCC)C(=O)O
CHEMBL11500,[C][O][C][=Branch1][C][=O][N][C][=N][C][=C][C][Branch1][=N][C][=Branch1][C][=O][N][C][N][C][=C][S][Ring1][Branch1][=C][C][=C][Ring1][=C][NH1][Ring1][P],COC(=O)NC1=NC2=CC(C(=O)NC3NC=CS3)=CC=C2[NH1]1
CHEMBL11502,[C][C][Branch1][C][C][O][C][=C][C][=C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][#C][C@H1][Branch2][Ring1][#Branch1][N][Branch1][=Branch2][C][C][=N][C][=C][NH1][Ring1][Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C@H1][Ring2][Ring2][C][O],CC1(C)OC2=CC=C(S(=O)(=O)N3CCCCC3)C=C2[C@H1](N(CC4=NC=C[NH1]4)C5=CC=C(Cl)C=C5)[C@H1]1O
CHEMBL11592,[C][C][C][N][Branch2][Ring1][=Branch2][C][C][C][C][N][C][=Branch1][C][=O][C][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][C][Ring1][O][=O][C][C][O][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][C][Ring1][N],CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C3COC4=CC=CC(OC)=C4C3
CHEMBL1163376,[N][C][=Branch1][C][=O][C][S][C][=C][C][=N][C][=C][Ring1][=Branch1][S][Branch1][C][N][=Branch1][C][=O][=O],NC(=O)CSC1=CC=NC=C1S(N)(=O)=O
CHEMBL11523,[C][C][=C][C][Branch1][C][C][=C][C][Branch2][Ring1][#Branch2][C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][C][C][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][Ring2][Ring1][#Branch2],CC1=CC(C)=CC(C=2[NH1]C3=CC=CC=C3C=2CCNCC4=CC=CN=C4)=C1
CHEMBL4560008,[N][C][N][=C][N][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][N][=Ring1][=N],NC=1N=CN(CC2=CC=CC(Cl)=C2)N=1
CHEMBL4560009,[N][#C][C][=C][C][=C][Branch2][Ring2][Ring1][C][O][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][O][C][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][N],N#CC1=CC=C(COC2=NC3=CC=CC=C3C(=O)N2C4=CC=CC(C(=O)O)=C4)C=C1
CHEMBL11524,[C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][=Branch1],CC(C)(C)CC(C)(C)NC(=O)NC1CCCCC1
CHEMBL11525,[N][S][=Branch1][C][=O][=Branch1][C][=O][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][C][Ring1][Branch2],NS(=O)(=O)OC1=CC=C2C(=C1)OC(=O)CC2
CHEMBL11526,[C][C][N][Branch1][C][C][C][C][N][Branch2][Ring2][O][C][C][O][C][C][S][C][=N][C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][=C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][NH1][Ring2][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F],CCN(C)CCN(CCOCCSC1=NC(C2=CC=C(OC)C=C2)=C(C3=CC=C(OC)C=C3)[NH1]1)C(=O)NC4=CC=C(F)C=C4F
CHEMBL11527,[C][C][Branch1][C][C][O][C][=C][C][=C][C][Branch2][Ring2][=N][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][=N][N][C][C][C][Branch2][Ring1][C][C][C][=C][C][=C][Branch1][#Branch1][S][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][C][C][Ring1][P][C][C][Ring2][Ring1][#Branch1][=C][C][=C][C][Ring2][Ring1][#C][=C][Ring2][Ring2][Ring1],CC(C)OC1=CC=C2C(C(=O)N3CCC(N4CCC(CC5=CC=C(SC(C)C)C=C5)CC4)CC3)=CC=CC2=C1
CHEMBL501,[C][C][Branch1][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1].[O][=S][=Branch1][C][=O][Branch1][C][O][O],CC(N)CC1=CC=CC=C1.O=S(=O)(O)O
CHEMBL11549,[O][=C][C][C][C][=Branch1][C][=O][N][Ring1][=Branch1][O][S][=Branch1][C][=O][=Branch1][C][=O][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1],O=C1CCC(=O)N1OS(=O)(=O)/C=C/C2=CC=CC=C2
CHEMBL11637,[C][C][C][N][Branch1][Ring2][C][C][C][C][C][C][=C][C][Branch1][C][Cl][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1].[O][=C][Branch1][C][O][C][=Branch1][C][=O][O],CCCN(CCC)CCC1=CC(Cl)=CC(Cl)=C1OCCC2=CC=CC=C2.O=C(O)C(=O)O
CHEMBL11638,[O][=C][C][=N][N][Branch2][Ring1][=N][C][=C][C][=C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][Branch1][C][Cl][=C][Ring1][S][C][=Branch1][C][=O][NH1][Ring2][Ring1][#Branch1],O=C1C=NN(C2=CC=C(S(=O)(=O)N3CCCCC3)C(Cl)=C2)C(=O)[NH1]1
